CH1,CH2,CH3
-0.0034,-3.8,0
-0.00338,-3.8,0
-0.00336,-3.6,0
-0.00334,-3.8,0
-0.00332,-3.6,0
-0.0033,-3.6,0
-0.00328,-3.6,0
-0.00326,-3.6,0
-0.00324,-3.4,0
-0.00322,-3.4,0
-0.0032,-3.4,0
-0.00318,-3.4,0
-0.00316,-3.2,0
-0.00314,-3.2,0
-0.00312,-3.2,0
-0.0031,-3.2,0
-0.00308,-3.2,0
-0.00306,-3,0
-0.00304,-3,0
-0.00302,-3,0
-0.003,-3,0
-0.00298,-2.8,0
-0.00296,-2.8,0
-0.00294,-2.8,0
-0.00292,-2.6,0
-0.0029,-2.6,0
-0.00288,-2.6,0
-0.00286,-2.6,0
-0.00284,-2.6,0
-0.00282,-2.4,0
-0.0028,-2.2,0
-0.00278,-2.2,0
-0.00276,-2.4,0
-0.00274,-2.2,0
-0.00272,-2.2,0
-0.0027,-2,0
-0.00268,-2,0
-0.00266,-2,0
-0.00264,-1.8,0
-0.00262,-1.8,0
-0.0026,-1.8,0
-0.00258,-1.6,0
-0.00256,-1.6,0
-0.00254,-1.6,0
-0.00252,-1.4,0
-0.0025,-1.4,0
-0.00248,-1.4,0
-0.00246,-1.4,0
-0.00244,-1.2,0
-0.00242,-1.2,0
-0.0024,-1.2,0.2
